1.70298E+18,1.70317E+18,2023-09-16 21:59:32+00:00,@richardbranson Please continue to be our voice. Politicians are on the side of the perpetrators. We need the celebrity's voice more than ever to reach out to their voters.
1.70298E+18,1.70298E+18,2023-09-16 09:55:45+00:00,@richardbranson You should also tweet about millions of people died in Iraq and Syria because you USA war. You have forgotten million people but you are tweeting for single person
1.70298E+18,1.70307E+18,2023-09-16 15:30:07+00:00,@richardbranson Thanks ☺️ https://t.co/j1Bd0DzVy1
1.70298E+18,1.70301E+18,2023-09-16 11:33:54+00:00,@richardbranson I couldn't agree with you more Mr. Branson. Keep up the good work. There should be a regime change in Iran. I don't know what the holdup is
1.70298E+18,1.70335E+18,2023-09-17 10:00:47+00:00,@richardbranson Were you on Epsteing Island?
1.70298E+18,1.70311E+18,2023-09-16 18:31:54+00:00,@richardbranson We Iranian only trust our one and only alternative #KingRezaPahlavi https://t.co/9i6702vaqc
1.70298E+18,1.703E+18,2023-09-16 10:52:05+00:00,@richardbranson Thank you Sir Richard.
1.70298E+18,1.70301E+18,2023-09-16 11:47:50+00:00,@richardbranson #WomensRightsAreHumanRights
1.70298E+18,1.70298E+18,2023-09-16 09:37:51+00:00,@richardbranson SAYherNAME #MahsaAmini
1.70298E+18,1.70306E+18,2023-09-16 14:49:58+00:00,"@richardbranson Thank you for your statement in honor of #MahsaAmini. We only have one beloved and competent leader, Crown Prince @PahlaviReza"
1.70298E+18,1.70357E+18,2023-09-18 00:47:17+00:00,"@richardbranson Our lives, our freedom, our voices must matter as equals"
1.70298E+18,1.703E+18,2023-09-16 11:04:51+00:00,@richardbranson As always thank you for being such a steadfast friend of Iran and Iranians. 💕🌹💕
1.70298E+18,1.70311E+18,2023-09-16 17:58:43+00:00,"@richardbranson Thank you Sir for your always support. We never forget it. 
#PahlaviIranRevolutionLeader
We are Imperial State of Iran and the Bloodthirsty Regime will be kicked out. 
#MahsaDay https://t.co/Pl9wp7MW4a"
1.70298E+18,1.70307E+18,2023-09-16 15:29:05+00:00,"@richardbranson Only #RezaPahlavi 
#ما_ملت_کبیریم_ایران_را_پس_میگیریم"
1.70298E+18,1.70304E+18,2023-09-16 13:42:36+00:00,"@richardbranson Solitary yes, but If the world has to be reminded about it, it probably is not a world problem?"
1.70298E+18,1.70328E+18,2023-09-17 05:40:22+00:00,@richardbranson 🙏🏽💙
1.70298E+18,1.70301E+18,2023-09-16 11:40:46+00:00,"@richardbranson #ما_ملت_کبیریم_ایران_رو_پس_میگیریم 
We are a great nation, and we take back our country with the leadership of our beloved #KingRezaPahlavi"
1.70298E+18,1.70316E+18,2023-09-16 21:42:06+00:00,@richardbranson Same to what is happening in Bangladesh!!!
1.70298E+18,1.70308E+18,2023-09-16 16:03:59+00:00,@richardbranson The fire and desire for change will not be put out. We stay at it 🤍💗💔
1.70298E+18,1.70304E+18,2023-09-16 13:33:56+00:00,@richardbranson Terrible🥹What can we do to help?
1.70298E+18,1.70298E+18,2023-09-16 09:56:50+00:00,@richardbranson Thank you for your continued support @richardbranson 💚🤍❤️
1.70298E+18,1.70301E+18,2023-09-16 11:42:28+00:00,@richardbranson #MaximumSupport to only hope for Iran #KingRezaPahlavi
1.70298E+18,1.70305E+18,2023-09-16 14:00:42+00:00,@richardbranson https://t.co/ANFbSQvA66
1.70298E+18,1.70321E+18,2023-09-17 00:53:42+00:00,@richardbranson @femalequotient @ShelleyZalis
1.70298E+18,1.70304E+18,2023-09-16 13:22:23+00:00,"@richardbranson Totally agree, but are our morals superior?"
1.70298E+18,1.7032E+18,2023-09-16 23:57:09+00:00,@richardbranson @richardbranson do you believe the appointing Iran’s UN ambassador to serve as chairman of the UN Human Rights Council’s 2023 Social Forum?
1.70298E+18,1.70305E+18,2023-09-16 14:23:03+00:00,@richardbranson Thanks very much Sir Branson especially when you support the King
1.70298E+18,1.70301E+18,2023-09-16 11:25:27+00:00,@richardbranson Thank you for your continued support of #WomanLifeFreedom .  We hope that World leaders will have enough sense to abandon their corrupt business relations with a dying regime &amp; instead rebuild trust &amp; a mutually beneficial relationship with the courageous Iranian people.
1.70298E+18,1.70312E+18,2023-09-16 18:36:14+00:00,"@richardbranson Thanks sir, appreciate your ongoing support of Iranian ppl"
1.70298E+18,1.70306E+18,2023-09-16 15:00:13+00:00,@richardbranson Thank you 🙏
1.70298E+18,1.70315E+18,2023-09-16 20:44:51+00:00,"@richardbranson KingRezaPahlavi

#KingRezaPahlavi 
#ما_ملت_کبیریم_ایران_‌رو_پس_میگیریم"
1.70298E+18,1.7031E+18,2023-09-16 17:37:52+00:00,@richardbranson Thank you for posting this. We just continue fighting every day.
1.70298E+18,1.703E+18,2023-09-16 10:43:24+00:00,@richardbranson Thank you for your support sir.
1.70298E+18,1.70312E+18,2023-09-16 18:47:30+00:00,@richardbranson Thank you
1.70298E+18,1.70315E+18,2023-09-16 21:05:33+00:00,"@richardbranson So beautiful, so much life to live..."
1.70298E+18,1.70299E+18,2023-09-16 10:13:20+00:00,@richardbranson Sad
1.70298E+18,1.70316E+18,2023-09-16 21:42:39+00:00,@richardbranson Thank you so much  🙏
1.70298E+18,1.70357E+18,2023-09-18 00:45:48+00:00,@richardbranson So sad &amp; scandalous
1.70298E+18,1.70301E+18,2023-09-16 11:43:00+00:00,"@richardbranson @BadoomGerd We are a great nation, and we take back our country.❤️‍🔥

#MahsaAmini"
1.70298E+18,1.7031E+18,2023-09-16 17:49:21+00:00,@richardbranson @ForShekari Thank you 🙏🏽
1.70298E+18,1.70331E+18,2023-09-17 07:41:09+00:00,@richardbranson Thank you for supporting us - much appreciated
1.70298E+18,1.70307E+18,2023-09-16 15:22:11+00:00,"@richardbranson Thanks
#مهسا_امینی 
#جاویدشاه"
1.70298E+18,1.70299E+18,2023-09-16 10:27:48+00:00,"@richardbranson Thank you so much
 I will always remember you as someone who always stood by our side. It means a lot. #WomanLifeFreedom"
1.70298E+18,1.70301E+18,2023-09-16 11:17:21+00:00,"@richardbranson Dear Richard, thank you! 👏

We know you really care and have not forgotten Iranians‘ fight of the past 12 months to end the terror regime in #Iran

#IranRevolution ✊"
1.70298E+18,1.70315E+18,2023-09-16 20:48:18+00:00,@richardbranson #KingRezaPahlavi https://t.co/IV9oHgKCHc
1.70298E+18,1.703E+18,2023-09-16 11:05:37+00:00,"@richardbranson Thanks!
It would be a better world if all celebs, especially @elonmusk had your insight!
#woman_life_freedom 
#IRGCterrorists"
1.70298E+18,1.70301E+18,2023-09-16 11:49:07+00:00,@richardbranson Your name to Iranians is as of this past year Richard Joon(my dear Richard)
1.70298E+18,1.70303E+18,2023-09-16 12:41:39+00:00,@richardbranson @RBehrouzDO World leaders &amp; politicians should realize getting rid of this regime COSTS far less than merely pacifying it every so often (since leaders care ONLY about $$ &amp; not a jot about human lives)
1.70298E+18,1.70301E+18,2023-09-16 11:20:30+00:00,"@richardbranson Thank you Richard for recognising the sexbased brutality by men to women in Iran

The persecution of women is a global violence carried out by men

Pls do more to use your platform to stand for women &amp; girls

Do not say gender, say sex, for 'gender' hides the reality

#MahsaAmini"
1.70298E+18,1.703E+18,2023-09-16 10:39:22+00:00,@richardbranson I'm sorry but we have been tired of just empty words! Appeasing the terrorist IR regime is beyond shameful and it's exactly what Biden administration and many European governments did!  #IranRevolution #IRGCterrorists #MEKTerrorists
1.70298E+18,1.70304E+18,2023-09-16 13:40:14+00:00,@richardbranson Thank you Richard
1.70298E+18,1.70328E+18,2023-09-17 05:42:38+00:00,@richardbranson I think Indian women have worse life than Iranian women but nobody in the west focuses on that. Muslim females are in similar situations in many Middle East countries but no one cares about those in countries like Saudi Arabia. No geopolitical interest or warfare in this at all?
1.70298E+18,1.70313E+18,2023-09-16 19:24:45+00:00,@richardbranson Do you care about Iranians you pedo Epstein friendo.
1.70298E+18,1.70307E+18,2023-09-16 15:36:19+00:00,"@richardbranson Yes, we are fighting for a free Iran, and our only hope and alternative is KING REZA PAHLAVI @PahlaviReza, 
Thank you so much for supporting us, I hope to see you in IRAN ASAP. ❤️"
1.70298E+18,1.70314E+18,2023-09-16 19:58:09+00:00,"@richardbranson We stand with our king @PahlaviReza 
#MahsaAmini"
1.70298E+18,1.703E+18,2023-09-16 11:12:42+00:00,"@richardbranson Richard, thank you for supporting Iranian in their fight for freedom and democracy. 🙏"
1.70298E+18,1.70314E+18,2023-09-16 20:22:38+00:00,@richardbranson #KingRezaPahlavi ❤️❤️❤️ https://t.co/zKJ5kfQWHS
1.70298E+18,1.70299E+18,2023-09-16 10:18:57+00:00,"@richardbranson in 6 hours many will die perhaps including myself.
be our voice
#MahsaAmini"
1.70298E+18,1.70301E+18,2023-09-16 11:34:24+00:00,"@richardbranson We are thankful for your lasting solidarity with Iranians. 

#Iran"
1.70298E+18,1.70298E+18,2023-09-16 09:39:02+00:00,@richardbranson Shut up dude
1.70298E+18,1.70299E+18,2023-09-16 10:09:09+00:00,"@richardbranson Thank you for raising awareness. You stan with us since the beginning. 🙏✌️
For not having this happen to any family in any country 
For the safer future #زن_زندگی_آزادی
And a world free from #IRGCterrorists‌ 
Code name: #مهسا_امينی‌ 
#MahsaAmini 🦋🦋"
1.70298E+18,1.70299E+18,2023-09-16 10:09:02+00:00,@richardbranson Mind your business
1.70298E+18,1.70305E+18,2023-09-16 14:14:43+00:00,@richardbranson Kibg reza pahlavi
1.70298E+18,1.70315E+18,2023-09-16 20:56:08+00:00,@richardbranson 😇😇
1.70298E+18,1.70307E+18,2023-09-16 15:38:11+00:00,@richardbranson 🙏🙏🙏🙏thank you sir
1.70298E+18,1.70305E+18,2023-09-16 14:12:16+00:00,@richardbranson 💚🤍❤️🙏#MahsaAmini
1.70298E+18,1.70325E+18,2023-09-17 03:49:14+00:00,@richardbranson Hello sir
1.70298E+18,1.70306E+18,2023-09-16 14:37:50+00:00,@richardbranson Brave Woman
1.70298E+18,1.70309E+18,2023-09-16 16:50:51+00:00,@richardbranson Thank you
1.70298E+18,1.70318E+18,2023-09-16 22:34:37+00:00,@richardbranson 🥺😣
1.70298E+18,1.70323E+18,2023-09-17 01:57:45+00:00,@richardbranson Thank you so much Richard ❤️🙏🏻
1.70298E+18,1.70305E+18,2023-09-16 13:59:04+00:00,@richardbranson Thank you for speaking out in support of the people of Iran.
1.70298E+18,1.70302E+18,2023-09-16 12:00:11+00:00,@richardbranson 🌿🤍❤
1.70298E+18,1.70303E+18,2023-09-16 12:49:59+00:00,"@richardbranson We want regime change for Iran. It’s been 6 yrs we’ve shouted our alternative &amp; got killed, arrested, tortured… 
#KingdomWithPahlavi 
#KingRezaPahlavi 
Our only leader &amp; hope. https://t.co/KlTL51TSJ2"
1.70263E+18,1.7027E+18,2023-09-15 15:02:26+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd It warms the heart and makes us grateful that help, solidarity and love have no skin color or religion. So great to just be a good human.
Thank you @EveBranson, @VirginUnite @VirginLimitedEd"
1.70263E+18,1.70267E+18,2023-09-15 13:19:27+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Moroccans will remember it 😌
1.70263E+18,1.70264E+18,2023-09-15 11:10:50+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Love your humanity.. hope things are getting better there..
🫂❤️🫂❤️"
1.70263E+18,1.70264E+18,2023-09-15 11:21:54+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd شكرا لكم ❤️🇲🇦🙏🏻
1.70263E+18,1.70263E+18,2023-09-15 10:44:33+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Well done sir, you’re doing a fantastic Job"
1.70263E+18,1.70268E+18,2023-09-15 13:28:48+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you 🙏
1.70263E+18,1.70264E+18,2023-09-15 11:24:47+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Incredible
1.70263E+18,1.70264E+18,2023-09-15 11:20:54+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd God Bless You Richard ..
1.70263E+18,1.70266E+18,2023-09-15 12:10:53+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Good job, Sir! Thanks for doing a such a great work 🙏

 much love to my moroccan people🇲🇦 📷 ❤️"
1.70263E+18,1.70264E+18,2023-09-15 11:18:57+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd ❤️🇲🇦❤️
1.70263E+18,1.70277E+18,2023-09-15 19:46:00+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd shame on you👇👇👇👇
1.70263E+18,1.70273E+18,2023-09-15 17:08:12+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you 🙏  #Amazigh #freeman
1.70263E+18,1.70264E+18,2023-09-15 10:58:30+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd You’re doing God’s work, Sir Richard.  Bless you."
1.70263E+18,1.70276E+18,2023-09-15 19:17:03+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you Richard for standing with Africa.
1.70263E+18,1.70307E+18,2023-09-16 15:54:07+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd I really love your Approach for making this world a better place to live. You are a helping hand of Humanity.
1.70263E+18,1.70263E+18,2023-09-15 10:45:32+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd A great service to Humanity, Africans thank you 🙏"
1.70263E+18,1.70269E+18,2023-09-15 14:40:22+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you
1.70263E+18,1.70343E+18,2023-09-17 15:31:45+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks for your good faith and help to people.
1.70263E+18,1.70269E+18,2023-09-15 14:21:43+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Virgin Galactic investors really helped this community.
1.70263E+18,1.70265E+18,2023-09-15 11:30:34+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 👏🏽
1.70263E+18,1.70275E+18,2023-09-15 18:40:16+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks Richard
1.70263E+18,1.70285E+18,2023-09-16 00:45:00+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you.
1.70263E+18,1.70298E+18,2023-09-16 09:52:43+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks sir
1.70263E+18,1.70265E+18,2023-09-15 11:43:24+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 🙏❤️
1.70263E+18,1.70357E+18,2023-09-18 00:33:42+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd You are the best billionaire ever 👏
1.70263E+18,1.70343E+18,2023-09-17 15:35:48+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 👇👇👇👇🫡🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦
1.70263E+18,1.70269E+18,2023-09-15 14:05:39+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 🇲🇦👏🏻
1.70263E+18,1.70269E+18,2023-09-15 14:22:11+00:00,@richardbranson @Eli_Krumova @EveBranson @VirginUnite @VirginLimitedEd Good job 👌
1.70263E+18,1.70336E+18,2023-09-17 10:39:07+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd ✨
1.70263E+18,1.70268E+18,2023-09-15 13:31:46+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks for your support 🙏 https://t.co/A6yJHzWmS4
1.70263E+18,1.70278E+18,2023-09-15 20:10:29+00:00,@richardbranson @CathieDWood @EveBranson @VirginUnite @VirginLimitedEd Heroic
1.70263E+18,1.70264E+18,2023-09-15 11:19:47+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd This is impressive!
1.70263E+18,1.70265E+18,2023-09-15 11:28:35+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you 🙏
1.70263E+18,1.70265E+18,2023-09-15 12:02:56+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd https://t.co/8dNIjiYkMo
1.70263E+18,1.70277E+18,2023-09-15 19:55:24+00:00,@richardbranson @CathieDWood @EveBranson @VirginUnite @VirginLimitedEd Wow
1.70263E+18,1.70308E+18,2023-09-16 16:13:02+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you, Sir! 
🙏"
1.70263E+18,1.70278E+18,2023-09-15 20:27:48+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Kudos, can you also help in #MauiFires ?"
1.70263E+18,1.70286E+18,2023-09-16 01:27:47+00:00,@richardbranson @HaroldSinnott @EveBranson @VirginUnite @VirginLimitedEd 💛🙌🏻
1.70263E+18,1.70282E+18,2023-09-15 23:10:03+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 🙏🙌🏻🙏🙌🏻🙏🙌🏻🙏
1.70263E+18,1.70273E+18,2023-09-15 17:00:07+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 💚
1.70263E+18,1.70279E+18,2023-09-15 20:49:48+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Richard, Thank you!"
1.70263E+18,1.70264E+18,2023-09-15 11:17:47+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Wonderful to see
1.70263E+18,1.70268E+18,2023-09-15 14:03:50+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 🇲🇦👏
1.70263E+18,1.70277E+18,2023-09-15 19:25:13+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Helping others who appreciate it rocks! Bravo Richard.
1.70263E+18,1.70292E+18,2023-09-16 05:46:01+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd No Mountain to High 👏🏻
1.70263E+18,1.70272E+18,2023-09-15 16:07:29+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Where’s Elon?
1.70263E+18,1.70297E+18,2023-09-16 08:52:39+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 💝
1.70263E+18,1.70264E+18,2023-09-15 11:17:49+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks Richard! You're a true friend of the Kingdom 🇲🇦 and humanity as a whole ❤️
1.70263E+18,1.70266E+18,2023-09-15 12:24:53+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Merci on sait que ta maman et toi adorez cette région
1.70263E+18,1.70264E+18,2023-09-15 11:17:10+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you sir, for the work and help you’ve provided but please refrain from using the term « Berber » we have a name, our own, we are amazigh"
1.70263E+18,1.70267E+18,2023-09-15 12:57:00+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd @Thesolkinger
1.70263E+18,1.70265E+18,2023-09-15 11:33:18+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Bro you are billionaire donate financial aid Moroccans already did what you have done a billion dh will suffice
1.70263E+18,1.7028E+18,2023-09-15 21:40:44+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Berbers are friendly hospitable people who would share their last bowl of rice with a stranger deserve all the help that’s on offer
1.70263E+18,1.70264E+18,2023-09-15 11:22:01+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Wonderful efforts, Richard, no one will forget those who extended their hand, offered help, and their unwavering support during our darkest moments.
Thanks 
I don't want to be rude, but they're called [Amazigh, not Berber=Savage]."
1.70263E+18,1.70273E+18,2023-09-15 16:50:41+00:00,@richardbranson @Khaltibesara @EveBranson @VirginUnite @VirginLimitedEd Autority in morocco should be vigilent about this person ! @DGSN_MAROC https://t.co/2mRJySpYS8
1.70263E+18,1.70266E+18,2023-09-15 12:34:43+00:00,@richardbranson @Kaina999ben @EveBranson @VirginUnite @VirginLimitedEd Thanks a lot 👍👌❤🇲🇦❤ https://t.co/AsdOfducSD
1.70263E+18,1.7027E+18,2023-09-15 15:06:21+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Le mec il est multimillionnaire, il a une maison d'hôte sur la route d'asni qui gagne des millions tout les ans, et il a le culot de médiatiser donc de monétiser une misérable aide, relativement à sa fortune."
1.70263E+18,1.7027E+18,2023-09-15 14:55:26+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd 🇲🇦❤️
1.70263E+18,1.70277E+18,2023-09-15 20:01:57+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Grazie tanto Sir Branson per il gesto e per le parole nobili verso il Marocco, paese meraviglioso, coraggioso e unito 🇲🇦❤️🇬🇧"
1.70263E+18,1.7029E+18,2023-09-16 04:05:52+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Great job sir.
All billionaires are thinking like yours. 80% street peoples are servive their live and life sir"
1.70263E+18,1.70265E+18,2023-09-15 11:57:11+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd You are and have been always a fervent supporter to The Atlas mountain inhabitants, you are doing a lot for the villages over there.
Thank you and god bless you all"
1.70263E+18,1.70269E+18,2023-09-15 14:08:50+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd A great man you are Richard ❤️
1.70263E+18,1.7028E+18,2023-09-15 21:42:58+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks sir https://t.co/Kr2DgWiBfl
1.70263E+18,1.70272E+18,2023-09-15 16:41:13+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Inspired by the incredible Berber communities in Morocco's High Atlas Mountains! Their resilience in the face of adversity is truly remarkable. Big shoutout to the teams working hard to support them.
1.70263E+18,1.70265E+18,2023-09-15 11:26:36+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Amazigh you mean :)
1.70263E+18,1.70264E+18,2023-09-15 11:01:25+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Good job, Sir! Thanks for doing it in person. My sympathies and best wishes to the good people of Morocco 🇲🇦 🙏❤️"
1.70263E+18,1.70265E+18,2023-09-15 11:41:24+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Fantastic work!
1.70263E+18,1.70271E+18,2023-09-15 15:48:45+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Many thanks, sir @richardbranson, sharing the moments with the humble Amazigh (Berbers) High Atlas communities #Morocco_earthquake, your kindness and humanity will be remembered for granted by all Moroccans, Thank you so much 🇲🇦❤️"
1.70263E+18,1.70267E+18,2023-09-15 13:23:45+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank tout sir your are the best
1.70263E+18,1.70265E+18,2023-09-15 11:57:42+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Merci ❤️ ❤️
1.70263E+18,1.70266E+18,2023-09-15 12:39:51+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Many thanks Mr Branson to you personally and to the Eve Branson Foundation for your support and solidarity🙏 Moroccans greatly value your help in these sad times 🇲🇦💔
1.70263E+18,1.70264E+18,2023-09-15 10:59:14+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Humanity. Great Boss
1.70263E+18,1.7027E+18,2023-09-15 14:51:37+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Il ne manquait plus que lui dans ce qui est devenu un cirque humanitaire. Fait un gros chèque connard ou casse toi.
1.70263E+18,1.70269E+18,2023-09-15 14:23:03+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thanks Sir (by the way he is a real Sir😂) ❤️🇲🇦🇬🇧 https://t.co/sJRheae91F
1.70263E+18,1.7027E+18,2023-09-15 14:49:08+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd All hands are on deck, and when one side is in trouble, all sides will help. This is a disaster that no one wants to see."
1.70263E+18,1.70265E+18,2023-09-15 11:27:10+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd They call themselves Amazigh, not Berbers."
1.70263E+18,1.70268E+18,2023-09-15 13:45:28+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Many thanks and gratitude for Mr. Branson Your continued sympathy and solidarity, Sir, in these difficult times is an expression of the spirit of unity that brings individuals, peoples and countries together."
1.70263E+18,1.70265E+18,2023-09-15 11:31:33+00:00,@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Mr Branson is a good example of bahaving with humility and respect to local culture  not only through this Initiative but long before in the development of sustainable tourism in the Atlas. It's relevant to watch by @EmmanuelMacron
1.70263E+18,1.70298E+18,2023-09-16 09:56:46+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Western Europe is always on the look on the problems on the continent, and ready to give for assistance. We appreciate."
1.70263E+18,1.70271E+18,2023-09-15 15:49:24+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you for the support... we really appreciate it 🙏. 
But excuse and let me clarify a word that you used : Berber is not the proper word to describe, we said Amazigh communities. Thank you again for your kindness"
1.70263E+18,1.70299E+18,2023-09-16 10:21:41+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd As a secondary school teacher, we have partnership with friends in Asni. For 16 years we have taken students on service learning and intercultural trips there. We are devastated and are trying to help. Monies go directly to our contacts. Help if you can https://t.co/pXiFUCMqiE"
1.70263E+18,1.70268E+18,2023-09-15 13:48:04+00:00,"@richardbranson @EveBranson @VirginUnite @VirginLimitedEd Thank you very much Mr. Branson 🙏🏼✨
We will never forget your support through these hard times ❤️🇲🇦🤝🏼"
